source,target,avg_finished_duration,avg_finished_path_length,avg_rating,failure_rate,avg_unfinished_duration,avg_unfinished_path_length,difficulty_score,shortest_path_length,semantic_distance
Asia,South_Korea,18.0,2.0,,0.0,,,0.02,1.0,0.4
Asia,Blackbird,365.0,16.0,,0.5,368.0,15.0,0.31,4.0,0.47
Asia,Blackjack,200.0,11.0,3.0,0.67,82.0,3.5,0.27,3.0,0.44
Astronomy,Carbon_dioxide,11.0,3.0,1.0,0.0,,,0.03,2.0,0.47
Astronomy,"Minneapolis,_Minnesota",189.0,6.0,,0.0,,,0.09,3.0,0.47
Astronomy,Mir,269.0,7.0,3.0,0.0,,,0.12,3.0,0.43
Astronomy,Fire,140.5,6.0,,0.33,187.0,5.0,0.15,2.0,0.38
Astronomy,Friedrich_Nietzsche,169.0,7.5,,0.0,,,0.1,2.0,0.45
Astronomy,Suffrage,477.33,14.33,3.0,0.0,,,0.22,3.0,0.4
Astronomy,Iodine,78.0,6.0,2.0,0.0,,,0.07,2.0,0.44
Astronomy,Polish-Soviet_War,87.0,4.0,1.0,0.0,,,0.05,3.0,0.45
Astronomy,Cheers,243.0,10.0,,0.5,303.0,9.0,0.24,4.0,0.45
Astronomy,Flag_of_Belarus,80.67,7.33,2.0,0.25,103.0,6.0,0.13,3.0,0.44
Astronomy,Olmec,94.0,5.0,2.0,0.5,93.0,3.0,0.16,3.0,0.43
Astronomy,Technetium,27.0,4.0,1.0,0.0,,,0.04,3.0,0.38
Astronomy,Tycho_Brahe,35.0,4.0,,0.0,,,0.04,2.0,0.45
AT&T,Ethiopia,22.0,6.0,,0.0,,,0.05,3.0,0.43
AT&T,Vegetable,112.67,5.42,2.62,0.08,141.0,4.0,0.09,3.0,0.49
AT&T,Glacier,156.0,8.0,2.0,0.0,,,0.1,3.0,0.46
AT&T,"Dallas,_Texas",18.0,2.0,1.0,0.0,,,0.02,1.0,0.37
AT&T,Buenos_Aires,30.0,6.0,,0.0,,,0.06,3.0,0.45
AT&T,Chile,115.67,5.33,3.0,0.0,,,0.07,3.0,0.47
AT&T,John_Millington_Synge,113.0,6.0,3.0,0.0,,,0.07,3.0,0.32
Athens,Tree,140.5,6.0,3.5,0.0,,,0.08,2.0,0.46
Athens,Statistics,252.5,8.0,3.5,0.67,115.5,2.5,0.26,2.0,0.47
Athens,Falcon,49.0,5.0,,0.0,,,0.05,3.0,0.47
Athens,Jordan_River,64.0,4.5,3.0,0.0,,,0.05,3.0,0.45
Athens,Augustine_of_Hippo,27.0,5.0,,0.0,,,0.05,3.0,0.44
Athens,Belfast,59.0,4.5,2.0,0.0,,,0.05,2.0,0.33
Athens,Goldfish,259.0,9.0,4.0,0.5,624.0,14.0,0.23,4.0,0.47
Athens,Marshall_Plan,48.0,3.0,1.0,0.0,,,0.04,2.0,0.46
Athens,Northwest_Africa,239.0,4.0,2.0,0.0,,,0.09,3.0,0.43
Athens,Osaka,47.5,4.5,1.0,0.33,31.0,2.0,0.11,2.0,0.32
Athens,Peter_I_of_Russia,47.0,4.0,1.0,0.0,,,0.04,2.0,0.46
Athens,Trinity,56.0,5.0,1.0,0.0,,,0.05,3.0,0.39
Atlantic_Ocean,Second_Congo_War,99.0,5.0,,0.0,,,0.06,2.0,0.31
Atlantic_Ocean,Anglican_Communion,121.0,6.5,3.0,0.0,,,0.08,2.0,0.25
Atlantic_Ocean,Arctic_Circle,35.0,4.0,1.0,0.0,,,0.04,2.0,0.22
Atlantic_Ocean,Wood,138.4,6.8,2.5,0.44,217.0,9.75,0.17,2.0,0.44
Atlantic_Ocean,Soybean,80.0,4.0,2.0,0.0,,,0.05,2.0,0.45
Atlantic_Ocean,Rainforest,165.5,7.0,2.0,0.0,,,0.09,2.0,0.4
Atlantic_Ocean,Seed,75.5,4.75,2.0,0.2,121.0,2.0,0.1,3.0,0.45
Atlantic_Ocean,Che_Guevara,109.0,4.0,2.0,0.0,,,0.06,3.0,0.33
Atlantic_Ocean,Red_Kite,113.0,7.0,,0.0,,,0.08,4.0,0.33
Atlantic_Ocean,Sistine_Chapel_ceiling,396.0,6.0,,0.0,,,0.14,3.0,0.28
Atlantic_Ocean,Trench_warfare,56.0,4.0,,0.0,,,0.05,3.0,0.33
Atlantic_Ocean,Woodrow_Wilson,86.0,4.0,1.0,0.0,,,0.05,2.0,0.3
Atlantic_slave_trade,Biofuel,72.0,13.0,1.0,0.0,,,0.12,2.0,0.43
Atlantic_slave_trade,Uranium,66.2,4.2,1.0,0.0,,,0.05,2.0,0.49
Atlantic_slave_trade,Bread,88.0,4.0,1.0,0.0,,,0.05,3.0,0.44
Atlantic_slave_trade,13th_century,56.6,6.4,1.0,0.17,414.0,5.0,0.1,2.0,0.46
Atlantic_slave_trade,Flag_of_Belarus,50.0,5.0,,0.0,,,0.05,3.0,0.28
Atlantic_slave_trade,Investment_banking,296.0,11.0,,0.25,76.0,5.0,0.21,4.0,0.32
Atlantic_slave_trade,Jesse_Owens,102.0,4.0,,0.0,,,0.06,3.0,0.38
Atlantic_slave_trade,Nahuatl_language,163.0,6.0,2.0,0.0,,,0.09,2.0,0.3
Atlantic_slave_trade,Nitrogen_fixation,109.0,4.67,3.0,0.0,,,0.06,3.0,0.29
Atlantic_slave_trade,Polonium,121.5,6.0,3.0,0.33,42.0,2.0,0.14,2.0,0.51
Atlantic_slave_trade,Pterosaur,173.33,8.33,2.5,0.4,222.0,4.5,0.19,4.0,0.47
Atlantic_slave_trade,Trapdoor_spider,182.5,7.5,3.0,0.0,,,0.1,4.0,0.34
Atlantic_slave_trade,Westminster_Abbey,280.0,7.0,2.0,0.5,71.0,2.0,0.22,2.0,0.26
Atlantic_slave_trade,Windows_Vista,189.0,9.0,2.0,0.0,,,0.12,3.0,0.31
Atlantic_slave_trade,Tropical_Storm_Harvey_(2005),112.0,8.0,3.0,0.0,,,0.09,5.0,0.32
Australian_Green_Tree_Frog,Brazil,55.0,4.0,2.0,0.0,,,0.04,2.0,0.41
Australian_Green_Tree_Frog,The_Beatles,18.0,3.0,1.0,0.0,,,0.03,2.0,0.35
Australian_Green_Tree_Frog,Jazz,59.0,3.0,1.0,0.0,,,0.04,2.0,0.45
Australian_Green_Tree_Frog,History_of_Earth,147.0,4.0,,0.0,,,0.07,3.0,0.22
Australian_Green_Tree_Frog,Mohs_scale_of_mineral_hardness,59.5,5.0,1.0,0.0,,,0.05,3.0,0.23
Australian_Green_Tree_Frog,Pyramid,174.0,8.12,1.75,0.11,59.0,3.0,0.13,4.0,0.42
Australian_Green_Tree_Frog,Gazelle,119.5,8.5,2.5,0.0,,,0.1,3.0,0.41
Australian_Green_Tree_Frog,Banknote,34.0,4.0,,0.0,,,0.04,3.0,0.45
Australian_Green_Tree_Frog,Battle_of_Leyte_Gulf,50.0,4.0,2.0,0.0,,,0.04,3.0,0.22
Australian_Green_Tree_Frog,English_Reformation,32.0,4.0,1.0,0.0,,,0.04,3.0,0.35
Australian_Green_Tree_Frog,Gas_metal_arc_welding,45.0,4.0,2.0,0.0,,,0.04,3.0,0.3
Automobile,Hydrogen,7.0,2.0,1.0,0.0,,,0.02,1.0,0.34
Automobile,Philosophy,104.0,4.0,1.0,0.0,,,0.06,2.0,0.41
Automobile,Moon,45.0,3.0,1.0,0.0,,,0.03,2.0,0.49
Automobile,Pluto,105.43,5.79,2.5,0.15,138.38,4.62,0.1,3.0,0.49
Automobile,Radon,158.0,10.75,3.0,0.2,667.0,4.0,0.16,3.0,0.4
Automobile,Swastika,65.0,4.0,,0.0,,,0.05,3.0,0.42
Automobile,Ozone_depletion,67.0,5.0,,0.0,,,0.06,3.0,0.47
Automobile,Windows_XP,138.15,6.15,2.0,0.05,30.0,2.0,0.09,4.0,0.44
Automobile,Ozone,14.0,3.0,1.0,0.0,,,0.03,2.0,0.38
Automobile,Bromine,91.0,4.0,,0.0,,,0.05,3.0,0.46
Automobile,Domesticated_turkey,38.0,4.0,3.0,0.0,,,0.04,3.0,0.47
Automobile,Lake_Turkana,347.5,13.0,2.0,0.0,,,0.18,3.0,0.47
Automobile,Library_of_Alexandria,425.0,9.0,3.0,0.67,205.0,7.5,0.3,3.0,0.45
Auto_racing,Antelope,147.4,9.4,3.5,0.38,342.0,8.0,0.19,2.0,0.46
Auto_racing,Confucius,116.12,5.5,1.83,0.0,,,0.07,3.0,0.47
Auto_racing,Battle_of_Gettysburg,22.0,4.0,,0.0,,,0.04,2.0,0.3
Auto_racing,Household_income_in_the_United_States,139.0,5.2,2.0,0.0,,,0.07,2.0,0.35
Auto_racing,Hurricane_Lenny,299.0,9.0,3.0,0.0,,,0.14,3.0,0.42
Auto_racing,Kashmir_region,350.0,6.0,3.0,0.0,,,0.13,3.0,0.34
Auto_racing,Richard_Nixon,119.0,6.0,,0.0,,,0.08,3.0,0.36
Auto_racing,Space_Invaders,193.67,8.0,,0.25,442.0,6.0,0.16,4.0,0.31
Backgammon,Egypt,30.0,3.0,1.0,0.0,,,0.03,2.0,0.41
Backgammon,Evolution,171.0,7.25,2.67,0.2,90.0,5.0,0.14,2.0,0.4
Backgammon,Force,107.0,5.5,1.0,0.0,,,0.07,3.0,0.48
Backgammon,United_Arab_Emirates,65.0,4.0,3.0,0.0,,,0.05,2.0,0.46
Backgammon,Socialism,53.0,4.0,1.0,0.0,,,0.04,2.0,0.46
Backgammon,Cape_Town,81.0,4.5,1.0,0.0,,,0.05,2.0,0.47
Backgammon,Chennai,26.0,3.0,2.0,0.0,,,0.03,2.0,0.45
Backgammon,Thorax,1074.0,10.0,,0.5,188.0,8.0,0.42,4.0,0.44
Backgammon,Mount_Everest,85.0,5.0,,0.0,,,0.06,3.0,0.5
Backgammon,Nutrition,152.25,10.5,,0.33,102.5,6.5,0.19,3.0,0.44
Backgammon,Ultraviolet,142.0,7.0,,0.0,,,0.09,3.0,0.46
Backgammon,Cotton,144.6,4.8,3.33,0.0,,,0.07,2.0,0.43
Backgammon,Dada,229.0,11.0,3.0,0.0,,,0.14,3.0,0.41
Bald_Eagle,Citrus,66.0,5.0,1.0,0.0,,,0.06,3.0,0.44
Bald_Eagle,Law,102.0,6.0,,0.0,,,0.07,3.0,0.43
Bald_Eagle,Isles_of_Scilly,192.0,5.0,,0.0,,,0.08,3.0,0.2
Bald_Eagle,Apatosaurus,166.5,9.5,3.0,0.0,,,0.11,4.0,0.47
Bald_Eagle,Regent's_Park,204.0,7.0,,0.0,,,0.1,3.0,0.19
Bald_Eagle,George_Washington,19.0,3.0,,0.0,,,0.03,2.0,0.25
Bald_Eagle,Sermon_on_the_Mount,128.0,10.0,2.0,0.0,,,0.11,3.0,0.25
Bald_Eagle,Cape_Canaveral,88.0,4.0,1.0,0.0,,,0.05,3.0,0.24
Bald_Eagle,Clock,314.33,18.33,3.0,0.62,231.4,4.0,0.34,3.0,0.44
Bald_Eagle,Korea,51.5,5.0,,0.0,,,0.05,2.0,0.43
Bald_Eagle,Millard_Fillmore,46.0,4.0,,0.0,,,0.04,3.0,0.2
Bald_Eagle,Oligarchy,39.0,4.0,1.0,0.0,,,0.04,3.0,0.45
Bald_Eagle,Thorium,243.0,12.0,2.25,0.33,81.67,4.0,0.22,3.0,0.44
Bamako,14th_century,14.0,3.0,1.0,0.5,106.0,9.0,0.13,2.0,0.47
Bamako,Brazil,50.0,4.0,,0.0,,,0.04,1.0,0.33
Bamako,Elephant,93.33,7.33,,0.0,,,0.08,3.0,0.42
Bamako,Guinea,39.0,5.0,2.0,0.0,,,0.05,2.0,0.31
Bamako,Sun,95.78,6.89,2.33,0.05,389.0,15.0,0.09,3.0,0.46
Bamako,C++,87.0,7.0,,0.0,,,0.08,3.0,0.46
Bangladesh,Vladimir_Lenin,18.0,3.0,1.0,0.0,,,0.03,2.0,0.42
Bangladesh,Tuna,27.0,4.0,1.0,0.0,,,0.04,3.0,0.45
Bangladesh,Harry_S._Truman,81.38,4.54,2.0,0.0,,,0.06,2.0,0.44
Bangladesh,Giganotosaurus,223.5,8.0,,0.5,189.5,7.5,0.22,4.0,0.53
Bangladesh,Crustacean,216.0,7.0,2.0,0.0,,,0.11,3.0,0.46
Bangladesh,James_Stewart_(actor),306.0,6.0,3.0,0.0,,,0.12,4.0,0.44
Barbados,Television,91.0,5.0,,0.0,,,0.06,2.0,0.43
Barbados,Virus,147.86,6.29,1.0,0.3,193.67,4.0,0.14,3.0,0.48
Barbados,Malaysia,106.5,6.5,3.0,0.0,,,0.08,2.0,0.31
Barbados,Nickel,88.0,4.0,,0.0,,,0.05,3.0,0.45
Barbados,Wall_Street,72.0,4.0,1.0,0.0,,,0.05,2.0,0.47
Barbados,Tennis,90.0,4.0,1.5,0.0,,,0.05,2.0,0.41
Barbados,Buddha,72.0,5.0,,0.0,,,0.06,2.0,0.47
Barbados,Westminster_System,59.0,4.0,,0.0,,,0.05,2.0,0.46
Barbados,Butter,81.4,5.0,2.0,0.17,151.0,5.0,0.09,3.0,0.45
Barbados,Gray_reef_shark,64.0,6.5,3.0,0.5,86.0,3.5,0.17,5.0,0.43
Barbados,Card_game,229.0,7.0,,0.0,,,0.11,3.0,0.45
Barbados,Household_income_in_the_United_States,36.0,3.0,,0.0,,,0.03,2.0,0.44
Barbados,Luminiferous_aether,419.0,10.0,3.0,0.0,,,0.17,3.0,0.43
Barbados,Palau,44.0,5.0,,0.0,,,0.05,2.0,0.36
Baruch_Spinoza,Swastika,90.67,5.33,2.0,0.0,,,0.06,3.0,0.49
Baruch_Spinoza,Benito_Mussolini,66.0,4.0,,0.0,,,0.05,3.0,0.2
Baruch_Spinoza,Gazelle,507.0,12.5,3.0,0.5,50.5,3.0,0.31,3.0,0.49
Baruch_Spinoza,Guyana,106.0,7.0,3.0,0.0,,,0.08,3.0,0.46
Batman,AIDS,183.0,5.67,1.0,0.0,,,0.09,3.0,0.46
Batman,Aluminium,69.0,4.0,2.0,0.0,,,0.05,3.0,0.45
Batman,Canada,87.0,5.0,2.0,0.0,,,0.06,2.0,0.44
Batman,Computer,72.25,6.25,,0.2,156.0,7.0,0.11,3.0,0.45
Batman,Fertilizer,12.33,4.0,,0.0,,,0.04,3.0,0.51
Batman,Japan,73.96,4.42,2.0,0.04,94.0,2.0,0.06,2.0,0.44
Batman,Superman,3.91,2.0,5.0,0.0,,,0.02,1.0,0.11
Batman,The_Beatles,49.0,4.0,,0.0,,,0.04,3.0,0.49
Batman,Wikisource,474.5,20.5,4.67,0.33,384.0,18.0,0.34,6.0,0.46
Batman,Jesus,122.75,5.67,2.0,0.14,37.0,2.5,0.1,3.0,0.39
Batman,Pluto,110.0,6.0,,0.0,,,0.07,3.0,0.38
Batman,Albert_Einstein,69.09,4.48,2.22,0.15,68.75,3.75,0.08,3.0,0.44
Batman,The_Holocaust,91.65,5.42,2.03,0.12,82.94,4.53,0.09,3.0,0.51
Batman,Ship,67.5,4.5,,0.33,118.0,4.0,0.12,3.0,0.43
Batman,Wood,113.47,7.26,2.85,0.2,144.03,5.75,0.12,3.0,0.43
Batman,Big_Bang,41.0,4.75,1.75,0.0,,,0.05,3.0,0.46
Batman,Bill_Clinton,114.0,5.91,1.67,0.15,72.5,3.5,0.1,3.0,0.45
Batman,Peanut,207.0,8.53,3.6,0.38,285.0,5.78,0.19,4.0,0.42
Batman,Whale_shark,119.0,6.67,3.0,0.25,171.0,3.0,0.13,4.0,0.45
Batman,Sony,149.6,6.0,2.75,0.29,182.5,5.0,0.14,3.0,0.41
Batman,Adolf_Hitler,88.17,4.83,2.0,0.0,,,0.06,3.0,0.49
Batman,Sweden,85.0,4.0,2.0,0.0,,,0.05,3.0,0.45
Batman,Vitamin_D,173.38,7.0,1.75,0.25,163.12,6.12,0.15,3.0,0.44
Batman,Great_Red_Spot,72.2,6.0,3.0,0.0,,,0.07,3.0,0.43
Batman,Bible,104.3,5.79,2.3,0.14,141.14,4.86,0.1,3.0,0.44
Batman,Libertarianism,122.0,5.0,2.0,0.0,,,0.07,3.0,0.43
Batman,Watch,79.8,6.6,,0.38,302.67,17.67,0.15,3.0,0.44
Batman,American_football,59.0,4.0,2.0,0.0,,,0.05,2.0,0.45
Batman,Dingo,140.0,7.0,,0.0,,,0.09,4.0,0.42
Batman,Nobelium,34.0,4.0,2.0,0.0,,,0.04,3.0,0.45
Batman,Prion,84.0,4.0,,0.0,,,0.05,3.0,0.49
Batman,Banana,156.48,7.26,3.15,0.27,211.8,6.24,0.15,4.0,0.42
Batman,Coconut_crab,241.55,10.18,4.25,0.59,265.0,8.31,0.25,4.0,0.45
Batman,Lhasa,173.83,7.0,3.0,0.0,,,0.1,4.0,0.45
Batman,Mekong,90.5,5.0,3.0,0.0,,,0.06,3.0,0.5
Batman,Penguin,207.96,7.88,2.5,0.37,105.71,3.79,0.18,4.0,0.34
Batman,Redwood_National_and_State_Parks,57.0,4.0,4.0,0.0,,,0.05,3.0,0.45
Battle_of_Alesia,Asia,19.0,4.0,1.0,0.0,,,0.04,2.0,0.45
Battle_of_Alesia,Computer_science,158.5,7.17,4.5,0.0,,,0.09,3.0,0.29
Battle_of_Alesia,Emotion,45.0,7.0,3.0,0.0,,,0.07,3.0,0.47
Battle_of_Alesia,Ho_Chi_Minh_City,85.5,6.5,3.0,0.0,,,0.07,3.0,0.24
Battle_of_Alesia,16th_century,55.0,4.0,,0.0,,,0.04,3.0,0.36
Battle_of_Alesia,Mount_Nyiragongo,261.0,7.0,3.0,0.0,,,0.12,4.0,0.25
Battle_of_Alesia,Ronald_Reagan,132.8,5.0,2.5,0.17,145.0,7.0,0.1,3.0,0.21
Battle_of_Alesia,Montserrat,67.0,4.0,2.0,0.0,,,0.05,3.0,0.44
Battle_of_Britain,Feather,291.0,9.0,,0.0,,,0.14,3.0,0.44
Battle_of_Britain,Carl_Jung,80.33,5.33,3.0,0.25,134.0,3.0,0.11,3.0,0.29
Battle_of_Britain,Extinction,156.33,6.67,3.0,0.0,,,0.09,3.0,0.45
Beer,God,123.0,4.0,,0.0,,,0.06,2.0,0.41
Beer,River,16.0,3.0,,0.0,,,0.03,2.0,0.36
Beer,United_States,23.0,2.0,1.0,0.0,,,0.02,1.0,0.47
Beer,World_War_II,64.0,4.0,,0.0,,,0.05,2.0,0.44
Beer,Coconut,59.5,4.5,1.0,0.0,,,0.05,3.0,0.34
Beer,Red_Sea,24.0,4.0,2.0,0.0,,,0.04,2.0,0.51
Beer,Sun,70.57,5.18,2.19,0.21,118.46,4.73,0.1,2.0,0.39
Beer,Mexico_City,79.33,5.0,1.67,0.0,,,0.06,2.0,0.45
Beer,Microsoft,80.5,6.0,3.0,0.0,,,0.07,3.0,0.45
Beer,Planet,31.0,4.0,1.0,0.0,,,0.04,3.0,0.38
Beer,Bread,15.0,3.0,1.0,0.0,,,0.03,1.0,0.29
Beer,Park,156.5,5.5,2.5,0.5,141.0,3.0,0.18,3.0,0.37
Beer,Sugar,43.0,2.0,,0.0,,,0.03,1.0,0.35
Beer,Côte_d'Ivoire,51.0,4.0,1.0,0.0,,,0.04,2.0,0.45
Beer,Button,72.0,7.0,3.0,0.0,,,0.07,3.0,0.4
Beer,Gypsum,94.5,6.5,3.0,0.33,280.0,5.0,0.14,2.0,0.4
Beer,Penguin,50.0,4.0,,0.0,,,0.04,3.0,0.41
Beer,Thiamine,157.5,5.5,2.5,0.0,,,0.08,2.0,0.43
Beer,Warsaw,100.58,4.92,1.75,0.08,36.0,3.0,0.08,2.0,0.43
Biofuel,History_of_South_Africa_in_the_apartheid_era,67.0,4.0,3.0,0.0,,,0.05,3.0,0.45
Biofuel,Uranium,69.33,6.67,1.5,0.0,,,0.07,2.0,0.34
Biofuel,Commonwealth_Games,45.0,5.0,3.0,0.0,,,0.05,3.0,0.48
Biofuel,Ireland,36.0,4.0,2.0,0.0,,,0.04,2.0,0.46
Biofuel,Anglican_Communion,104.0,5.0,2.0,0.0,,,0.06,3.0,0.43
Biofuel,Elementary_arithmetic,32.0,5.0,2.0,0.0,,,0.05,4.0,0.48
Biofuel,Thomas_Cranmer,98.0,8.0,3.0,0.0,,,0.09,4.0,0.5
Biotechnology,Biology,3.0,2.0,1.0,0.0,,,0.02,1.0,0.2
Biotechnology,Musical_instrument,52.0,4.0,2.0,0.0,,,0.04,3.0,0.38
Biotechnology,Mancala,433.0,10.0,4.0,0.0,,,0.18,4.0,0.51
Biotechnology,Manganese,81.0,6.0,2.0,0.0,,,0.07,3.0,0.44
Biotechnology,Republic_of_Macedonia,71.0,3.0,1.0,0.0,,,0.04,2.0,0.43
Bird,Germany,93.0,4.75,,0.0,,,0.06,2.0,0.48
Bird,Seoul,68.0,5.0,,0.0,,,0.06,2.0,0.47
Bird,Telephone,118.0,4.0,,0.0,,,0.06,2.0,0.38
Bird,Owl,4.0,2.0,,0.0,,,0.02,1.0,0.2
Bird,Adolf_Hitler,105.89,5.4,2.18,0.08,109.11,3.67,0.08,2.0,0.45
Bird,Great_white_shark,45.3,5.7,1.74,0.07,45.18,3.0,0.07,3.0,0.45
Bird,Thomas_Jefferson,125.13,6.73,2.25,0.06,83.0,5.0,0.09,2.0,0.45
Bird,African_Great_Lakes,75.0,6.0,2.0,0.0,,,0.07,3.0,0.42
Bird,Greenland,16.0,3.0,1.0,0.0,,,0.03,2.0,0.43
Bird,List_of_U.S._states_by_date_of_statehood,128.5,6.0,2.5,0.5,156.0,5.5,0.18,3.0,0.42
Bird,Penguin,34.0,2.0,1.0,0.0,,,0.02,1.0,0.34
Bird,Protactinium,136.0,9.0,3.0,0.0,,,0.1,4.0,0.48
Bird,Swaziland,90.0,4.0,3.0,0.0,,,0.05,2.0,0.43
Bird,Wikipedia_Text_of_the_GNU_Free_Documentation_License,3.0,2.0,,0.0,,,0.02,,0.51
Bird_migration,Chemistry,167.33,5.0,2.67,0.0,,,0.08,2.0,0.43
Bird_migration,Hubble_Space_Telescope,114.61,6.17,2.75,0.25,224.83,5.67,0.13,3.0,0.3
Bird_migration,"Houston,_Texas",32.0,3.5,,0.0,,,0.04,2.0,0.35
Bird_migration,Google,268.75,7.25,1.0,0.43,129.33,6.0,0.2,3.0,0.47
Bird_migration,Napoleon_I_of_France,160.0,4.0,,0.0,,,0.07,2.0,0.34
Bird_migration,American_English,48.0,4.0,,0.0,,,0.04,3.0,0.28
Bird_migration,Ronald_Reagan,87.0,5.0,1.0,0.0,,,0.06,3.0,0.28
Bird_migration,Rhine,72.0,4.0,1.0,0.0,,,0.05,3.0,0.44
Bird_migration,"September_11,_2001_attacks",169.0,4.0,,0.0,,,0.07,3.0,0.34
Bird_migration,Blackbird,10.0,2.0,1.0,0.0,,,0.02,1.0,0.42
Bird_migration,Chicken,53.0,4.0,,0.0,,,0.04,3.0,0.42
Bird_migration,Hyena,17.0,3.0,,0.0,,,0.03,2.0,0.43
Bird_migration,Platinum,138.0,6.0,,0.0,,,0.08,3.0,0.43
Bird_migration,Hurricane_Epsilon_(2005),148.0,5.0,,0.0,,,0.07,3.0,0.24
Black_Death,Rhodium,183.33,6.33,2.33,0.14,137.0,3.0,0.12,3.0,0.42
Black_Death,Hinduism,10.0,3.0,1.0,0.0,,,0.03,2.0,0.47
Black_Death,Tide,96.0,6.0,1.0,0.0,,,0.07,3.0,0.44
Black_Death,Pigment,196.0,11.0,,0.75,297.0,6.67,0.28,3.0,0.44
Black_Death,Maghreb,37.0,4.0,1.0,0.0,,,0.04,2.0,0.49
Black_Death,Battle_of_Hastings,21.0,3.0,1.0,0.0,,,0.03,2.0,0.36
Black_Death,Chicken,29.67,5.0,,0.0,,,0.05,3.0,0.4
Bolivia,West_Virginia,36.0,4.0,1.0,0.0,,,0.04,2.0,0.44
Bolivia,Norwich,108.0,6.0,2.5,0.0,,,0.07,3.0,0.43
Bolivia,Universe,77.25,4.75,2.67,0.11,43.0,3.0,0.08,2.0,0.44
Bolivia,Flag_of_Mexico,93.0,4.0,1.0,0.0,,,0.05,3.0,0.43
Bolivia,Henry_IV_of_England,183.0,9.5,1.0,0.2,567.0,13.0,0.16,3.0,0.46
Bolivia,Pac-Man,153.57,6.0,1.67,0.3,238.33,8.33,0.14,3.0,0.41
Bolivia,Platinum,78.8,4.8,,0.17,116.0,3.0,0.09,2.0,0.47
Brazil,Hydrogen,98.5,5.66,1.81,0.09,166.33,2.33,0.09,2.0,0.46
Brazil,Munich,42.0,4.0,,0.0,,,0.04,2.0,0.33
Brazil,Cerium,106.0,7.0,2.0,0.0,,,0.08,4.0,0.47
Brazil,Vitamin,142.55,6.36,2.5,0.27,147.0,4.25,0.14,3.0,0.49
Brazil,Indonesia,61.88,3.88,1.0,0.0,,,0.05,2.0,0.23
Brazil,Motion_(physics),88.0,5.0,1.0,0.5,154.0,2.0,0.16,2.0,0.47
Brazil,Adolf_Hitler,39.0,4.0,1.0,0.0,,,0.04,2.0,0.44
Brazil,Giraffe,60.0,3.0,2.0,0.0,,,0.04,2.0,0.45
Brazil,Black_Wildebeest,302.67,9.33,3.0,0.0,,,0.14,4.0,0.45
Brazil,Bohrium,149.25,8.75,2.5,0.2,116.0,5.0,0.14,4.0,0.44
Brazil,War_of_the_Spanish_Succession,70.0,4.0,2.0,0.0,,,0.05,3.0,0.47
Brothers_Grimm,Electricity,162.0,6.56,2.5,0.1,98.0,3.0,0.11,2.0,0.46
Brothers_Grimm,The_Godfather,107.0,6.0,3.0,0.0,,,0.07,4.0,0.31
Brothers_Grimm,Eagle,167.0,11.0,4.0,0.0,,,0.13,3.0,0.44
Brothers_Grimm,Adolf_Hitler,20.0,3.0,1.0,0.0,,,0.03,2.0,0.32
Brothers_Grimm,Flanders,43.0,4.0,2.0,0.0,,,0.04,3.0,0.45
Brothers_Grimm,Hot_air_balloon,175.0,8.0,3.0,0.0,,,0.1,4.0,0.4
Brothers_Grimm,Mysticism,115.0,5.0,,0.0,,,0.07,3.0,0.47
Brothers_Grimm,Trapdoor_spider,199.0,7.0,3.0,0.0,,,0.1,5.0,0.31
Brothers_Grimm,Windows_Vista,172.96,8.87,2.42,0.12,124.67,6.0,0.13,4.0,0.31
Calculus,Sperm_Whale,82.0,7.0,3.0,0.0,,,0.08,4.0,0.46
Calculus,Paul_McCartney,138.49,7.0,1.92,0.15,118.14,5.0,0.12,3.0,0.47
Calculus,Fire,216.0,8.0,3.0,0.0,,,0.11,2.0,0.45
Calculus,Tripoli,113.5,6.0,1.0,0.0,,,0.07,3.0,0.45
Calculus,Lemon,137.52,8.38,2.5,0.5,194.43,4.48,0.2,3.0,0.39
Calculus,Beijing,174.5,6.5,2.0,0.33,63.0,3.0,0.16,3.0,0.47
Calculus,American_English,5.0,3.0,5.0,0.0,,,0.03,2.0,0.46
Calculus,Prague,62.0,6.0,1.0,0.0,,,0.06,2.0,0.46
Calculus,Camel,166.0,7.0,,0.0,,,0.09,3.0,0.45
Calculus,Ulysses_S._Grant,211.5,6.5,3.0,0.0,,,0.1,3.0,0.46
California,Africa,8.0,3.0,1.0,0.0,,,0.03,2.0,0.38
California,Cayman_Islands,88.0,3.0,1.0,0.0,,,0.04,2.0,0.42
California,Middle_East,78.3,5.0,2.2,0.0,,,0.06,2.0,0.43
California,Microsoft,76.0,4.0,,0.0,,,0.05,3.0,0.42
California,Czech_Republic,26.5,4.5,1.5,0.0,,,0.04,3.0,0.43
California,Adolf_Hitler,59.14,4.76,2.0,0.12,121.0,3.33,0.08,2.0,0.46
California,Auckland,18.0,4.0,,0.0,,,0.04,2.0,0.34
California,Copenhagen,295.0,4.0,,0.0,,,0.1,3.0,0.38
Canada,Carbon,52.0,3.0,2.0,0.0,,,0.04,2.0,0.42
Canada,David_Beckham,214.0,6.0,1.0,0.6,683.33,5.67,0.22,3.0,0.43
Canada,Mexico,13.0,3.0,,0.0,,,0.03,2.0,0.26
Canada,Minnesota,26.0,3.0,1.0,0.0,,,0.03,2.0,0.32
